goal x,goal y,true x,true y,error
0.5,0.0,0.4584567474689237,-0.03172041895114552,0.05226879383816859
0.5,0.0,0.4801734490012102,-0.03360551748476247,0.039018238426744616
0.5,0.0,0.5005247636891406,-0.03546367516799086,0.035467557476519466
0.5,0.5,0.5222451535544143,-0.03730578972031199,0.537766081603914
0.5,0.5,0.5426051558700737,-0.039066205924110406,0.5407472364017486
0.5,0.5,0.5561855392971791,-0.04015522749148737,0.5430695025615924
0.5,0.5,0.5656954484657231,-0.04087069292519246,0.5448458483043532
0.5,0.5,0.5670531625027655,-0.04098356636596826,0.5451232389833186
0.5,0.5,0.5670531625027654,-0.04098356636596826,0.5451232389833185
0.5,0.5,0.5670531625027654,-0.04098356636596826,0.5451232389833185
0.5,0.5,0.5670531625027653,-0.040983566365968255,0.5451232389833185
0.5,0.5,0.5670531625027653,-0.04098356636596824,0.5451232389833185
0.5,0.5,0.5670531625027655,-0.04098356636596824,0.5451232389833186
0.5,0.5,0.5670531625027656,-0.040983566365968234,0.5451232389833186
0.5,0.5,0.5670531625027656,-0.04098356636596823,0.5451232389833186
0.5,0.5,0.5684107169199107,-0.04109834364815512,0.545405760593224
0.5,0.5,0.5684107169199107,-0.04109834364815512,0.545405760593224
0.5,0.5,0.5677316659098834,-0.04104429107388568,0.5452673687931193
0.5,0.5,0.5690896550617544,-0.04115380492422116,0.5455463509368513
0.5,0.5,0.5690896550617542,-0.04115380492422115,0.5455463509368513
0.5,0.5,0.5690896550617542,-0.04115380492422115,0.5455463509368513
0.5,0.5,0.5690896550617542,-0.04115380492422115,0.5455463509368513
0.5,0.5,0.5690896550617542,-0.04115380492422115,0.5455463509368513
0.5,0.5,0.5690896550617541,-0.04115380492422116,0.5455463509368513
0.5,0.5,0.5677308658386521,-0.04105471069030259,0.5452776083312246
0.5,0.5,0.5677308658386524,-0.041054710690302615,0.5452776083312249
0.5,0.5,0.5650120491746691,-0.04087430218799643,0.5447674525017456
0.5,0.5,0.5636512632803434,-0.04080804835926626,0.5445409337114538
0.5,0.5,0.5609276757031606,-0.040726918898071174,0.5441486768224203
0.5,0.5,0.5568414224999655,-0.04063925397062618,0.543619122406244
0.5,0.5,0.5541167023788185,-0.04061896748547316,0.5433207942656131
0.5,0.5,0.5513919169247699,-0.040626417952545714,0.5430635809124039
0.5,0.5,0.5500296042284922,-0.04064164744947477,0.5429515192502381
0.5,0.5,0.5500296042284922,-0.04064164744947479,0.5429515192502381
0.5,0.5,0.5489597015909025,-0.04065561095373684,0.5428678863550769
0.5,0.5,0.5486673399981696,-0.040660743871902175,0.5428467094370344
0.5,0.5,0.5465329588366784,-0.040686924180884466,0.5426856053354295
0.5,0.5,0.5459428047729685,-0.04069886118723106,0.5426472148639259
0.5,0.5,0.54489045153232,-0.04071539343202355,0.542575607020002
0.5,0.5,0.5255428061147176,-0.041805377458465805,0.5424071367405896
0.5,0.5,0.5241872302671177,-0.04194154625598773,0.5424810242453882
0.5,0.5,0.5214760785719174,-0.04221388385101966,0.5426390308406078
0.5,0.5,0.5201223995690912,-0.042367770099019895,0.5427409225464774
0.5,0.5,0.5194023939912655,-0.04245105245526721,0.542797934043986
0.5,0.5,0.5187694043222608,-0.042527556463726836,0.5428521346196539
0.5,0.5,0.5187644859805642,-0.04252709570167506,0.5428515041008998
0.5,0.5,0.5187694034072199,-0.042527566128926164,0.5428521442474362
0.5,0.5,0.517597101923462,-0.04266581937810821,0.5429510562817041
0.5,0.5,0.5160650814478758,-0.042861015211169355,0.543098673058615
0.5,0.5,0.5133640174597055,-0.04321985307409787,0.5433842155754138
0.5,0.5,0.5114076032493795,-0.04348260799649369,0.5436023165941861
0.5,0.5,0.5093180769635458,-0.043798954834814045,0.5438787823014745
0.5,0.5,0.5075500405676816,-0.04403589974160567,0.54408828632882
0.5,0.5,0.505275788456535,-0.04440349195024898,0.5444290550581066
0.5,0.5,0.5025938366829942,-0.04488478807994859,0.5448909618168285
0.5,0.5,0.49857599938316505,-0.04563454391501328,0.5456364020949311
0.5,0.5,0.4972395731583704,-0.045899294298769336,0.5459062735234341
0.5,0.5,0.49324203479665163,-0.04675066814540009,0.546792431559848
0.5,0.5,0.4879175009401452,-0.04791143699886588,0.5480446419569245
0.5,0.5,0.48527491247469523,-0.04857569408939883,0.5487732868391951
0.5,0.5,0.48133045357302573,-0.04964639215757161,0.5499633700307903
0.5,0.5,0.4787177492032372,-0.05041988240065411,0.5508311729930744
0.5,0.5,0.476118061360759,-0.05123605297211842,0.5517531450652988
0.5,0.5,0.4748260736875153,-0.05166836729318856,0.552242441358792
0.5,0.5,0.4735407222676622,-0.052120030383885595,0.5527536714751153
0.5,0.5,0.47225788104058514,-0.0525787745458394,0.5532747303491637
0.5,0.5,0.4697115927228949,-0.053548788506178335,0.5543768112683299
0.5,0.5,0.46844618982488273,-0.05405364821512248,0.5549514285386191
0.5,0.5,0.4671924860188521,-0.05458689730022311,0.5555564414447118
0.5,0.5,0.4659519769091712,-0.05515016008863979,0.5561932830615954
0.5,0.5,0.4647249396737534,-0.05574219677915206,0.556860592214908
0.5,0.5,0.4622938911696705,-0.05697285288499796,0.5582477133799818
0.5,0.5,0.45989590480627696,-0.05826675113487625,0.5597053723826465
0.5,0.5,0.4587124405423377,-0.058941688284538524,0.560464515797691
0.5,0.5,0.45755203031805686,-0.05965553415823934,0.5612629927619167
0.5,0.5,0.45527025394524173,-0.06114483193387676,0.5629247486016421
0.5,0.5,0.45413632818496064,-0.06190004064025313,0.5637686866649085
0.5,0.5,0.451926020516458,-0.06349348072090101,0.565540458604281
0.5,0.5,0.4508362647413968,-0.06431113600935487,0.5664487011978637
0.5,0.5,0.4486886334971892,-0.06598809495904952,0.5683092291770034
0.5,0.5,0.4476368787061315,-0.06685408553607806,0.5692674685598851
0.5,0.5,0.44660209048705984,-0.06774028030117461,0.5702458790879672
0.5,0.5,0.4455919659008033,-0.06865448823171187,0.5712513992635899
0.5,0.5,0.4445893835665778,-0.06957696125739544,0.572265892054332
0.5,0.5,0.4436027660092577,-0.07051648965803212,0.5732972291695906
0.5,0.5,0.44264289042398286,-0.07148332298431297,0.5743544432387616
0.5,0.5,0.4416938073135727,-0.072460752812766,0.5754223888732047
0.5,0.5,0.44076513154477204,-0.07345759238684921,0.5765087856286579
0.5,0.5,0.4398593081998073,-0.07447524256629759,0.5776146701147853
0.5,0.5,0.4398593081998073,-0.0744752425662975,0.5776146701147853
0.5,0.5,0.4381437484592524,-0.07659216629110269,0.5799006139701344
0.5,0.5,0.4381437484592524,-0.07659216629110266,0.5799006139701344
0.5,0.5,0.4373447478746614,-0.07769567246953266,0.5810834454782853
0.5,0.5,0.43657008411684145,-0.07881639718253776,0.5822815263052039
0.5,0.5,0.4358204023656372,-0.07995398458222397,0.5834943401484775
0.5,0.5,0.43508740047547406,-0.081102390455177,0.5847167124084555
0.5,0.5,0.4343928321086041,-0.08227444105295857,0.5859588937649681
0.5,0.5,0.4343928321086041,-0.0822744410529585,0.5859588937649681
0.5,0.5,0.434392832108604,-0.08227444105295859,0.5859588937649681
0.5,0.5,0.4350047374320203,-0.08105719017693062,0.5846809749022028
0.5,0.5,0.4350047374320203,-0.08105719017693057,0.5846809749022028
0.5,0.5,0.4344614623190051,-0.08230658201762503,0.5859831528144919
0.5,0.5,0.4349685170291105,-0.08104205707086644,0.5846699631950808
0.5,0.5,0.43496851702911044,-0.08104205707086648,0.5846699631950809
0.5,0.5,0.4349685170291104,-0.08104205707086648,0.5846699631950809
0.5,0.5,0.4349685170291105,-0.08104205707086647,0.5846699631950808
0.5,0.5,0.4353347942408618,-0.0797298189735049,0.5833251681891709
0.5,0.5,0.4356767181148343,-0.07841102562941267,0.5819766311134388
0.5,0.5,0.43567671811483444,-0.07841102562941298,0.581976631113439
0.5,0.5,0.43625417604229644,-0.07574812239758702,0.5792662863626653
0.5,0.5,0.43651290871585435,-0.07441051811243825,0.577908344011333
0.5,0.5,0.4367618401144589,-0.07307105516826824,0.5765496501927494
0.5,0.5,0.4371892420381323,-0.07037998867416277,0.5738279557460427
0.5,0.5,0.43718924203813225,-0.0703799886741627,0.5738279557460427
0.5,0.5,0.43737467777969885,-0.06903026966423338,0.5724660503273069
0.5,0.5,0.43771615201828284,-0.06632695565649345,0.5697416067153264
0.5,0.5,0.4377161520182828,-0.06632695565649345,0.5697416067153264
0.5,0.5,0.43771615201828273,-0.06632695565649344,0.5697416067153263
0.5,0.5,0.4377161520182827,-0.06632695565649342,0.5697416067153263
0.5,0.5,0.4377161520182826,-0.06632695565649342,0.5697416067153263
0.5,0.5,0.4377161520182826,-0.06632695565649341,0.5697416067153263
0.5,0.5,0.43771615201828257,-0.06632695565649338,0.5697416067153263
0.5,0.5,0.4377161520182825,-0.06632695565649338,0.5697416067153263
0.5,0.5,0.4377161520182825,-0.06632695565649337,0.5697416067153263
0.5,0.5,0.4377161520182825,-0.06632695565649337,0.5697416067153263
0.5,0.5,0.4377161520182825,-0.06632695565649335,0.5697416067153263
0.5,0.5,0.43801747017732395,-0.06293431564580518,0.5663363644821247
0.5,0.5,0.4383695900022997,-0.05886231834607632,0.5622502986247636
0.5,0.5,0.43888992868590393,-0.05207023154195364,0.555442149436645
0.5,0.5,0.43960383778320083,-0.043927078877209993,0.5472699183642498
0.5,0.5,0.4407316037270432,-0.030349858028414153,0.5336513044184632
0.5,0.5,0.44176234776999607,-0.016764927085650964,0.5200361660529977
0.5,0.5,0.4427208891057746,-0.001809237040405998,0.5050677250863566
0.5,0.5,0.4436947723854402,0.014510504300680257,0.48874362306950586
0.5,0.5,0.44449484497370845,0.030839689520269657,0.4724322376425318
0.5,0.5,0.4451513534135862,0.047175276523821016,0.45613441464511234
0.5,0.5,0.4456823366038367,0.06351542532772451,0.4398513299782736
0.5,0.5,0.4459663938581145,0.07986173125776708,0.4235986254161091
0.5,0.5,0.44630191264318375,0.09620706188235237,0.4073477893145643
0.5,0.5,0.44644608786741363,0.11255519999000463,0.39112848855521903
0.5,0.5,0.44654911631106187,0.13162849120737244,0.3722291840483297
0.5,0.5,0.4466551522484762,0.14933934544884647,0.3546950344054406
0.5,0.5,0.4466538438363077,0.1684129148843378,0.3358508707640081
0.5,0.5,0.4465928476586338,0.18612398151085918,0.31838730958348416
0.5,0.5,0.44657746045238095,0.20655994301839672,0.2982633647853579
0.5,0.5,0.4467001624686041,0.22563311781804438,0.27949607997093684
0.5,0.5,0.44678966621974686,0.24606888911697203,0.25944623469091743
0.5,0.5,0.44701221656359325,0.26514116019483347,0.24076208137522906
0.5,0.5,0.4472631203069122,0.2842130793440655,0.2221377356640105
0.5,0.5,0.4473939358366724,0.3032862002218875,0.2036264153048407
0.5,0.5,0.44774606859572585,0.3223565189198745,0.18516932715076626
0.5,0.5,0.4481669471820368,0.3414254442681562,0.16683091766810312
0.5,0.5,0.4485980279662146,0.36185686440629017,0.1473963657646421
0.5,0.5,0.44899305500452336,0.3809263428040314,0.12953858218999703
0.5,0.5,0.44975305681704275,0.4013481732006532,0.11071105739753213
0.5,0.5,0.4502705180739481,0.41905178400269355,0.09500334228741694
0.5,0.5,0.45092347503543495,0.43811417367264915,0.07898329445405913
0.5,0.5,0.45171724552136866,0.45989808173204927,0.06276454595401129
0.5,0.5,0.4523895808353175,0.48032298625395314,0.051516374901567796
0.5,0.5,0.4531498377301832,0.49938139810218024,0.046854246051090745
0.0,0.5,0.45375010742535826,0.5170823946242745,0.45407154523777815
0.0,0.5,0.4546787099443951,0.5374972533518124,0.4562222849506909
0.0,0.5,0.4551374460521402,0.5511135062572593,0.4579985647584233
0.0,0.5,0.4555160658862669,0.559279120045686,0.4593570510549421
0.0,0.5,0.455516065886267,0.5592791200456859,0.4593570510549422
0.0,0.5,0.455516065886267,0.5592791200456859,0.4593570510549422
0.0,0.5,0.455516065886267,0.5592791200456858,0.4593570510549422
0.0,0.5,0.45551606588626703,0.5592791200456857,0.4593570510549422
0.0,0.5,0.455516065886267,0.5592791200456857,0.4593570510549421
0.0,0.5,0.45551606588626703,0.5592791200456857,0.4593570510549422
0.0,0.5,0.45551606588626703,0.5592791200456857,0.4593570510549422
0.0,0.5,0.455516065886267,0.5592791200456856,0.4593570510549421
0.0,0.5,0.4555902668858851,0.5606394957407316,0.4596081371395009
0.0,0.5,0.45559026688588516,0.5606394957407317,0.4596081371395009
0.0,0.5,0.45559026688588516,0.5606394957407317,0.4596081371395009
0.0,0.5,0.45555554417863237,0.5599591823654373,0.45948444737751637
0.0,0.5,0.45555554417863237,0.5599591823654373,0.45948444737751637
0.0,0.5,0.4554893965000278,0.5585983913070336,0.45924324903882013
0.0,0.5,0.45548939650002784,0.5585983913070336,0.45924324903882013
0.0,0.5,0.45548939650002795,0.5585983913070336,0.45924324903882024
0.0,0.5,0.455489396500028,0.5585983913070337,0.45924324903882036
0.0,0.5,0.455489396500028,0.5585983913070338,0.45924324903882036
0.0,0.5,0.45542699061140013,0.557237423517158,0.45900965831694523
0.0,0.5,0.45536019132058103,0.5558766642898293,0.4587756591752383
0.0,0.5,0.455306061734461,0.554515342208938,0.45855810143132614
0.0,0.5,0.45524003307713534,0.5517913467066528,0.4581766376734632
0.0,0.5,0.4552177304750798,0.5504291314468802,0.45800248846198327
0.0,0.5,0.4552208703955856,0.5490667372451479,0.45785760400762043
0.0,0.5,0.4552284168526973,0.5449795507518351,0.45744515681778736
0.0,0.5,0.45526850500838,0.542255050023291,0.45722521901688246
0.0,0.5,0.45533194048634396,0.5395309928983039,0.45704471928530715
0.0,0.5,0.4554187985247259,0.536807581992615,0.45690379746927906
0.0,0.5,0.45552819215467577,0.5340849831764511,0.45680161988093493
0.0,0.5,0.4556594597235471,0.5313633512936573,0.45673756473485316
0.0,0.5,0.45581272733822586,0.5286428696601323,0.45671178700125437
0.0,0.5,0.4559881114973433,0.5259237242655661,0.45672442162283233
0.0,0.5,0.45618579725180963,0.5232061092040563,0.45677566169692074
0.0,0.5,0.456408209831637,0.5204904059941317,0.45686793577523466
0.0,0.5,0.45665868367682483,0.5177771470435462,0.4570045736471991
0.0,0.5,0.45665868367682494,0.5177771470435462,0.4570045736471992
0.0,0.5,0.45680542170498023,0.516422674536956,0.4571005332943855
0.0,0.5,0.4569547857939987,0.5150684891032266,0.45720316668183003
0.0,0.5,0.45711053469214513,0.5137150231447556,0.4573162393644031
0.0,0.5,0.45727533472807186,0.5123626294268704,0.4574424186244825
0.0,0.5,0.45761110625769796,0.5096586011799854,0.45771302488256566
0.0,0.5,0.45761110625769785,0.5096586011799851,0.4577130248825655
0.0,0.5,0.45815811372183063,0.5056081773485429,0.45819243645254404
0.0,0.5,0.45856220535763464,0.5029135120205436,0.4585714608812364
0.0,0.5,0.45897732934670893,0.50022052420888,0.45897738232418817
0.0,0.5,0.4596784406093046,0.49619391355255854,0.45969419732583894
0.0,0.5,0.4596784406093046,0.4961939135525587,0.45969419732583894
0.0,0.5,0.460212146765921,0.4935218976434642,0.460257738491206
0.0,0.5,0.46103284551875107,0.48951794910018315,0.4611519901704675
0.0,0.5,0.46160245569754954,0.4868533561623664,0.46178962888982444
0.0,0.5,0.4625070225474282,0.48286751758131025,0.4628242299831697
0.0,0.5,0.46352717012735306,0.4789096836667414,0.4640067228923618
0.0,0.5,0.4646142238638945,0.4749697008553553,0.4652879677059353
0.0,0.5,0.4649905465542137,0.4736603082279258,0.4657359635538512
0.0,0.5,0.4657777016144613,0.47105168824962607,0.4666764104542322
0.0,0.5,0.4661896530166695,0.4697530644156255,0.46716985100929614
0.0,0.5,0.46660082050683194,0.4684541921682322,0.4676659744832925
0.0,0.5,0.4674597548335755,0.46586831840828247,0.46870416477490884
0.0,0.5,0.4678903911311264,0.46459279501193823,0.46922818359291363
0.0,0.5,0.467896276103979,0.4645777426771842,0.46923518783848117
0.0,0.5,0.46880373370921896,0.46200849532148835,0.4703406161150041
0.0,0.5,0.4697366803700982,0.4594483934078876,0.4714838085049382
0.0,0.5,0.4706772247281169,0.45689107301523885,0.4726472569089339
0.0,0.5,0.47165428025534706,0.4543474783587017,0.47385853671259176
0.0,0.5,0.47268732421401904,0.45182610344419405,0.47513580246281023
0.0,0.5,0.47321436566940517,0.4505697774019897,0.4757890107831268
0.0,0.5,0.47428866288896593,0.44806570137197327,0.47712357636045216
0.0,0.5,0.47540415376384526,0.4455797022995449,0.4785088068340268
0.0,0.5,0.4765480255155667,0.44310663361960934,0.479932157456529
0.0,0.5,0.4777502211510589,0.4406613857928928,0.4814211720997588
0.0,0.5,0.47838808984643627,0.4394575372361914,0.482203851399415
0.0,0.5,0.4803816831871883,0.4358895215451035,0.48464081028063655
0.0,0.5,0.4810713524906861,0.4347145815160688,0.485481031610752
0.0,0.5,0.48249103665133647,0.4323888540677084,0.48720515956130733
0.0,0.5,0.48323380797044224,0.43124674260750445,0.488100321212446
0.0,0.5,0.48399860411950985,0.4301192610465079,0.4890173478173552
0.0,0.5,0.4839986041195097,0.43011926104650805,0.48901734781735495
0.0,0.5,0.4839986041195099,0.4301192610465081,0.4890173478173552
0.0,0.5,0.48399860411950957,0.4301192610465082,0.48901734781735484
0.0,0.5,0.4839986041195096,0.43011926104650805,0.4890173478173549
0.0,0.5,0.4849328579107988,0.4291276473750227,0.4900844488944065
0.0,0.5,0.4849328579107985,0.4291276473750226,0.49008444889440617
0.0,0.5,0.482942331211279,0.43098837700034776,0.4878482339671128
0.0,0.5,0.48294233121127894,0.43098837700034787,0.48784823396711274
0.0,0.5,0.48294233121127905,0.4309883770003482,0.4878482339671128
0.0,0.5,0.48294233121127905,0.4309883770003481,0.4878482339671128
0.0,0.5,0.4840518751182013,0.43019778219981586,0.4890588588455086
0.0,0.5,0.4840518751182015,0.430197782199816,0.4890588588455088
0.0,0.5,0.48289810943882017,0.4309223183114742,0.4878138069048969
0.0,0.5,0.4828981094388201,0.4309223183114742,0.48781380690489684
0.0,0.5,0.4828981094388202,0.4309223183114743,0.4878138069048969
0.0,0.5,0.4828981094388204,0.4309223183114744,0.48781380690489706
0.0,0.5,0.48289810943882017,0.43092231831147426,0.4878138069048969
0.0,0.5,0.4828981094388203,0.4309223183114743,0.48781380690489695
0.0,0.5,0.4816269168120942,0.4314124174093844,0.48648611849008433
0.0,0.5,0.4816269168120942,0.4314124174093843,0.4864861184900844
0.0,0.5,0.48162691681209463,0.43141241740938463,0.4864861184900848
0.0,0.5,0.48293073339683507,0.43101720843508157,0.48783267499347965
0.0,0.5,0.48161802235690093,0.4313817870214666,0.48648163234734737
0.0,0.5,0.48293832175122786,0.43104572552507664,0.4878361554705182
0.0,0.5,0.48160884913506596,0.4313434340786844,0.4864779621003511
0.0,0.5,0.481608849135066,0.4313434340786844,0.48647796210035116
0.0,0.5,0.4816088491350662,0.43134343407868464,0.4864779621003513
0.0,0.5,0.48160884913506613,0.43134343407868464,0.48647796210035127
0.0,0.5,0.48160884913506574,0.4313434340786845,0.48647796210035094
0.0,0.5,0.48026366487652866,0.4315593209254349,0.4851157741743946
0.0,0.5,0.48161063265543436,0.43135485669236273,0.4864781158351255
0.0,0.5,0.4816106326554344,0.4313548566923628,0.48647811583512557
0.0,0.5,0.48161063265543447,0.43135485669236273,0.4864781158351256
0.0,0.5,0.4816106326554344,0.4313548566923627,0.48647811583512557
0.0,0.5,0.48161063265543436,0.43135485669236256,0.48647811583512557
0.0,0.5,0.4816106326554344,0.43135485669236256,0.48647811583512557
0.0,0.5,0.4816106326554344,0.43135485669236256,0.48647811583512557
0.0,0.5,0.4816106326554344,0.4313548566923625,0.48647811583512557
0.0,0.5,0.4816106326554344,0.43135485669236245,0.4864781158351256
0.0,0.5,0.4816106326554344,0.43135485669236245,0.4864781158351256
0.0,0.5,0.4802627200437681,0.4315529965705572,0.4851157310810575
0.0,0.5,0.4768895461732337,0.43202469235625307,0.4817097483947931
0.0,0.5,0.46879802694999073,0.43318569114193395,0.47353536503664145
0.0,0.5,0.45936417710296384,0.43458309596679334,0.46399872687193106
0.0,0.5,0.44858117292190575,0.43617023216517387,0.453099666698002
0.0,0.5,0.4364394089113357,0.43788017957165626,0.4408380992393078
0.0,0.5,0.42426485636546957,0.4393384743734736,0.4285796180853101
0.0,0.5,0.4120872824232368,0.4407713198998583,0.41632194859432214
0.0,0.5,0.3971759427115182,0.4422691230324239,0.4013497024095428
0.0,0.5,0.3836084704786242,0.4435086710190499,0.3877457012952992
0.0,0.5,0.3700396114350363,0.4447329447860992,0.3741440383368536
0.0,0.5,0.3551198789473355,0.446144698559714,0.35918034734210375
0.0,0.5,0.3401891052746521,0.44743445193028336,0.34422632698769284
0.0,0.5,0.3239086815887565,0.44892784092509047,0.32791035275077746
0.0,0.5,0.30761873186908634,0.45031346144052947,0.31160557811240575
0.0,0.5,0.28998622817379155,0.4519809190915087,0.29393510280631424
0.0,0.5,0.2710157618429536,0.453961439203429,0.27489833074708936
0.0,0.5,0.2506901562589752,0.4560824100065618,0.2545079746412304
0.0,0.5,0.23308357565962462,0.4580043676495028,0.2368366238122687
0.0,0.5,0.2141247758169772,0.4600936166172137,0.21781170550125323
0.0,0.5,0.19519461894643453,0.46242818586649986,0.19877771626348376
0.0,0.5,0.17491112726892877,0.4649199171665621,0.17839426743617146
0.0,0.5,0.1573411106908521,0.46715153519590913,0.16073346494559423
0.0,0.5,0.13573451802557476,0.4700366479009325,0.13900238074453175
0.0,0.5,0.11547093448136216,0.472685410149597,0.11865758942728767
0.0,0.5,0.09251322106808797,0.47574553021555915,0.0956398210836745
0.0,0.5,0.07229085647999092,0.47869251680686353,0.07536562061468371
0.0,0.5,0.05071029811489963,0.4817663129248586,0.05388878992198815
0.0,0.5,0.030484817931931293,0.4846918403767668,0.03411251786944766
0.0,0.5,0.010246876261578924,0.48752988132976,0.016140084658079645
0.0,0.5,-0.011363726201518709,0.49038480393914297,0.014885774029985926
0.0,0.0,-0.032985124913442666,0.49315677790435214,0.49425866310926503
0.0,0.0,-0.054585899434775154,0.49608513273295046,0.4990792315211809
0.0,0.0,-0.06811037545275882,0.49772870519578993,0.5023672831904894
0.0,0.0,-0.07757616185660925,0.4988902347638204,0.5048856575811028
0.0,0.0,-0.07888240232018946,0.49903638952435575,0.5052323737304536
0.0,0.0,-0.07893009180023078,0.4990419064709349,0.5052452709385197
0.0,0.0,-0.07893009180023079,0.4990419064709349,0.5052452709385197
0.0,0.0,-0.0789300918002308,0.499041906470935,0.5052452709385198
0.0,0.0,-0.07893009180023082,0.499041906470935,0.5052452709385198
0.0,0.0,-0.07893009180023082,0.49904190647093505,0.5052452709385199
0.0,0.0,-0.07893009180023082,0.4990419064709351,0.5052452709385199
0.0,0.0,-0.07893009180023082,0.49904190647093516,0.50524527093852
0.0,0.0,-0.07893009180023083,0.49904190647093516,0.50524527093852
0.0,0.0,-0.07825271031181609,0.49896940247018423,0.5050682639728987
0.0,0.0,-0.0782527103118161,0.49896940247018423,0.5050682639728987
0.0,0.0,-0.0782527103118161,0.4989694024701842,0.5050682639728987
0.0,0.0,-0.07825271031181612,0.4989694024701842,0.5050682639728987
0.0,0.0,-0.0796049414860827,0.49913553093421476,0.5054435922533622
0.0,0.0,-0.07960494148608271,0.49913553093421476,0.5054435922533622
0.0,0.0,-0.07960494148608271,0.49913553093421476,0.5054435922533622
0.0,0.0,-0.07898261443825998,0.4990608799423542,0.5052722189793732
0.0,0.0,-0.07825156807849715,0.49897898433985405,0.5050775531733478
0.0,0.0,-0.07689855303020797,0.4988193657346837,0.5047119446675419
0.0,0.0,-0.0763323458904245,0.49875375889242607,0.5045611350851943
0.0,0.0,-0.05516245090492562,0.49724425240495934,0.5002946557176133
0.0,0.0,-0.0538006153271671,0.4972051157320576,0.5001074217802717
0.0,0.0,-0.05243862206886536,0.49717191657010423,0.4999297187710208
0.0,0.0,-0.04971463555225879,0.4971055182461857,0.49958526925731384
0.0,0.0,-0.048352324583990754,0.4970901349516524,0.49943623172425883
0.0,0.0,-0.04835232458399076,0.49709013495165244,0.4994362317242589
0.0,0.0,-0.04698995949633156,0.49708069101487135,0.49929677514809656
0.0,0.0,-0.046989959496331564,0.49708069101487157,0.4992967751480968
0.0,0.0,-0.04290277955744857,0.49707017781624396,0.4989182399632503
0.0,0.0,-0.03881581169319162,0.4971131202970933,0.49862623437692655
0.0,0.0,-0.036092079948200476,0.4971892561059428,0.49849753722778617
0.0,0.0,-0.034730392981095724,0.4972332609196822,0.4984446969940016
0.0,0.0,-0.03200896783127352,0.49736874683767207,0.4983976769132254
0.0,0.0,-0.03064925762314542,0.4974542802809941,0.49839757018140823
0.0,0.0,-0.026569047074210254,0.4976930945529658,0.49840177630917304
0.0,0.0,-0.023850398294908454,0.4978760155601272,0.4984469564245064
0.0,0.0,-0.019779374544930745,0.49823921799301346,0.49863166967580214
0.0,0.0,-0.01570997292218432,0.4986201652504056,0.49886759009135634
0.0,0.0,-0.01300754422333594,0.49896857651271725,0.49913809367133
